pertSize,reactionTime,initialResponse,subID,blockNo,prevSize,leftResponse,rightResponse,noResponse,nullTrials,correctResponses,incorrectResponses
150,1.8750057672296,-1,31,1,-200,1,0,0,0,1,0
100,1.50900133777031,-1,31,1,150,1,0,0,0,1,0
200,0.991003989816818,-1,31,1,-150,1,0,0,0,1,0
0,3.43700733971491,1,31,1,200,0,1,0,1,0,0
-100,1.84000606095651,1,31,1,0,0,1,0,0,1,0
50,1.51600205266004,-1,31,1,-100,1,0,0,0,1,0
-300,0.982003653407446,1,31,1,50,0,1,0,0,1,0
0,2.68200093245105,-1,31,1,-300,1,0,0,1,0,0
-25,1.13799949812528,1,31,1,0,0,1,0,0,1,0
300,1.70199967348162,-1,31,1,-25,1,0,0,0,1,0
150,1.02899933516892,-1,31,1,300,1,0,0,0,1,0
-200,1.27699939488957,-1,31,1,150,1,0,0,0,0,1
-50,1.85500304472225,1,31,1,-200,0,1,0,0,1,0
25,2.10500554036844,-1,31,1,-50,1,0,0,0,1,0
100,1.83300669121672,-1,31,1,25,1,0,0,0,1,0
150,1.37800541245815,-1,31,1,100,1,0,0,0,1,0
-200,1.14599852466199,1,31,1,150,0,1,0,0,1,0
0,1.79900801968324,1,31,1,-200,0,1,0,1,0,0
100,1.35200443255599,-1,31,1,0,1,0,0,0,1,0
-50,2.46700118672743,1,31,1,100,0,1,0,0,1,0
300,2.70000823533337,-1,31,1,-50,1,0,0,0,1,0
0,3.63000273930811,1,31,1,300,0,1,0,1,0,0
25,3.61200153624668,-1,31,1,0,1,0,0,0,1,0
-300,2.08400332760357,1,31,1,25,0,1,0,0,1,0
-150,1.89700293182977,1,31,1,-300,0,1,0,0,1,0
200,1.42100497126376,-1,31,1,-150,1,0,0,0,1,0
50,2.66000123488629,-1,31,1,200,1,0,0,0,1,0
-25,1.86400597512693,-1,31,1,50,1,0,0,0,0,1
-100,1.96200636422145,1,31,1,-25,0,1,0,0,1,0
-150,1.757999597663,1,31,1,-100,0,1,0,0,1,0
25,2.44699857772503,1,31,2,100,0,1,0,0,0,1
-50,2.39299962484802,1,31,2,25,0,1,0,0,1,0
-200,1.01100074064743,1,31,2,-50,0,1,0,0,1,0
150,0.781994181525079,-1,31,2,-200,1,0,0,0,1,0
300,1.35800136256148,-1,31,2,150,1,0,0,0,1,0
-25,1.69499205148895,-1,31,2,300,1,0,0,0,0,1
0,1.6069930754893,-1,31,2,-25,1,0,0,1,0,0
-300,0.973998115659924,1,31,2,0,0,1,0,0,1,0
50,3.01199189783074,-1,31,2,-300,1,0,0,0,1,0
-100,1.66099439907703,1,31,2,50,0,1,0,0,1,0
0,2.12699890875956,1,31,2,-100,0,1,0,1,0,0
200,1.76299322140403,-1,31,2,0,1,0,0,0,1,0
-150,1.82099168897548,1,31,2,200,0,1,0,0,1,0
-100,2.42099516571034,1,31,2,-150,0,1,0,0,1,0
-25,1.01899367320584,1,31,2,-100,0,1,0,0,1,0
50,1.27699741483957,1,31,2,-25,0,1,0,0,0,1
200,1.56899415707448,-1,31,2,50,1,0,0,0,1,0
-150,1.47099375570542,1,31,2,200,0,1,0,0,1,0
-300,0.868001156093669,1,31,2,-150,0,1,0,0,1,0
25,2.69199479390227,-1,31,2,-300,1,0,0,0,1,0
0,1.90099505055696,1,31,2,25,0,1,0,1,0,0
300,1.13499144029629,-1,31,2,0,1,0,0,0,1,0
-50,3.03000133967726,1,31,2,300,0,1,0,0,1,0
100,1.43800067270058,-1,31,2,-50,1,0,0,0,1,0
0,3.0829951591586,1,31,2,100,0,1,0,1,0,0
-200,0.873992114429711,1,31,2,0,0,1,0,0,1,0
150,1.4449914474535,-1,31,2,-200,1,0,0,0,1,0
100,1.6399999964342,-1,31,2,150,1,0,0,0,1,0
200,1.29599105202942,-1,31,2,-150,1,0,0,0,1,0
0,1.92699954354612,1,31,2,200,0,1,0,1,0,0
-100,1.51099438106758,1,31,2,0,0,1,0,0,1,0
50,1.93799212753947,-1,31,2,-100,1,0,0,0,1,0
-300,0.834999233600684,1,31,2,50,0,1,0,0,1,0
0,2.33699872851139,1,31,2,-300,0,1,0,1,0,0
-25,1.94999191570969,1,31,2,0,0,1,0,0,1,0
300,0.7750000890519,-1,31,2,-25,1,0,0,0,1,0
150,0.731991048451164,-1,31,2,300,1,0,0,0,1,0
-200,1.68599249362887,-1,31,2,150,1,0,0,0,0,1
-50,1.70099064374517,1,31,2,-200,0,1,0,0,1,0
25,2.18399864471576,1,31,2,-50,0,1,0,0,0,1
100,1.28699665606837,-1,31,2,25,1,0,0,0,1,0
150,1.6129914073972,-1,31,2,100,1,0,0,0,1,0
-200,1.13299553585239,1,31,2,150,0,1,0,0,1,0
0,2.73199436713185,-1,31,2,-200,1,0,0,1,0,0
100,2.29999739957566,1,31,2,0,0,1,0,0,0,1
-50,2.15299754060106,-1,31,2,100,1,0,0,0,0,1
300,1.67999559819873,-1,31,2,-50,1,0,0,0,1,0
0,2.3499963972572,-1,31,2,300,1,0,0,1,0,0
25,1.52099138475023,-1,31,2,0,1,0,0,0,1,0
-300,1.12000028550392,1,31,2,25,0,1,0,0,1,0
-150,1.14099321269896,1,31,2,-300,0,1,0,0,1,0
200,1.25299442661344,-1,31,2,-150,1,0,0,0,1,0
50,3.17099955439335,1,31,2,200,0,1,0,0,0,1
-25,1.73999900865601,-1,31,2,50,1,0,0,0,0,1
-100,1.56099317694316,-1,31,2,-25,1,0,0,0,0,1
-150,1.20800002933538,1,31,2,-100,0,1,0,0,1,0
25,1.62300296878675,1,31,3,100,0,1,0,0,0,1
-50,1.18800306916091,-1,31,3,25,1,0,0,0,0,1
-200,1.11100490044919,-1,31,3,-50,1,0,0,0,0,1
150,1.37100459086651,-1,31,3,-200,1,0,0,0,1,0
300,1.11800129246694,-1,31,3,150,1,0,0,0,1,0
-25,2.48400042366848,1,31,3,300,0,1,0,0,1,0
0,2.43800179386017,1,31,3,-25,0,1,0,1,0,0
-300,0.584002205367142,1,31,3,0,0,1,0,0,1,0
50,2.07300524341554,1,31,3,-300,0,1,0,0,0,1
-100,1.67700113141473,1,31,3,50,0,1,0,0,1,0
0,4.35100548624905,-1,31,3,-100,1,0,0,1,0,0
200,1.38899994885287,-1,31,3,0,1,0,0,0,1,0
-150,2.39800302755611,1,31,3,200,0,1,0,0,1,0
-100,0.980003970260441,1,31,3,-150,0,1,0,0,1,0
-25,1.97799905025749,1,31,3,-100,0,1,0,0,1,0
50,2.63199901258486,-1,31,3,-25,1,0,0,0,1,0
200,1.09700641297968,-1,31,3,50,1,0,0,0,1,0
-150,0.785997499224322,1,31,3,200,0,1,0,0,1,0
-300,0.747001246447326,1,31,3,-150,0,1,0,0,1,0
25,2.00299737691239,1,31,3,-300,0,1,0,0,0,1
0,2.63700350820727,-1,31,3,25,1,0,0,1,0,0
300,1.06199834012659,-1,31,3,0,1,0,0,0,1,0
-50,2.42000659477344,-1,31,3,300,1,0,0,0,0,1
100,1.63099836218316,-1,31,3,-50,1,0,0,0,1,0
0,1.42500138270407,-1,31,3,100,1,0,0,1,0,0
-200,0.915001431225392,1,31,3,0,0,1,0,0,1,0
150,1.6740012316659,-1,31,3,-200,1,0,0,0,1,0
100,1.87399809515045,-1,31,3,150,1,0,0,0,1,0
200,0.782996949077642,-1,31,3,-150,1,0,0,0,1,0
0,1.99799209845514,1,31,3,200,0,1,0,1,0,0
-100,0.804000791074941,1,31,3,0,0,1,0,0,1,0
50,2.5919964253917,-1,31,3,-100,1,0,0,0,1,0
-300,0.703992387658218,1,31,3,50,0,1,0,0,1,0
0,1.7969977165485,1,31,3,-300,0,1,0,1,0,0
-25,2.12099450505048,1,31,3,0,0,1,0,0,1,0
300,1.44699848914752,-1,31,3,-25,1,0,0,0,1,0
150,0.927995340709458,-1,31,3,300,1,0,0,0,1,0
-200,0.730992942095327,1,31,3,150,0,1,0,0,1,0
-50,2.02199851906335,1,31,3,-200,0,1,0,0,1,0
25,2.21299497259315,-1,31,3,-50,1,0,0,0,1,0
100,1.57299374568538,-1,31,3,25,1,0,0,0,1,0
150,1.57299708366918,-1,31,3,100,1,0,0,0,1,0
-200,0.611999451757583,1,31,3,150,0,1,0,0,1,0
0,1.84199850798177,1,31,3,-200,0,1,0,1,0,0
100,1.3359912796077,-1,31,3,0,1,0,0,0,1,0
-50,1.98799829948257,-1,31,3,100,1,0,0,0,0,1
300,1.88300110066484,-1,31,3,-50,1,0,0,0,1,0
0,1.74500084925239,-1,31,3,300,1,0,0,1,0,0
25,2.49099358094099,-1,31,3,0,1,0,0,0,1,0
-300,0.5710005195142,1,31,3,25,0,1,0,0,1,0
-150,1.13099533391505,1,31,3,-300,0,1,0,0,1,0
200,1.30899885619147,-1,31,3,-150,1,0,0,0,1,0
50,2.86599835741799,1,31,3,200,0,1,0,0,0,1
-25,2.36099408424343,1,31,3,50,0,1,0,0,1,0
-100,1.2829989394013,-1,31,3,-25,1,0,0,0,0,1
-150,0.735997960568056,1,31,3,-100,0,1,0,0,1,0
25,4.44799667298503,1,32,1,100,0,1,0,0,0,1
-50,4.01200114762469,-1,32,1,25,1,0,0,0,0,1
-200,3.34999829351727,1,32,1,-50,0,1,0,0,1,0
150,4.01199890195858,1,32,1,-200,0,1,0,0,0,1
300,4.30099519431678,-1,32,1,150,1,0,0,0,1,0
-25,4.4889927389595,1,32,1,300,0,1,0,0,1,0
0,4.0490008955021,-1,32,1,-25,0,1,0,1,0,0
-300,4.29199313103891,1,32,1,0,0,1,0,0,1,0
50,3.87899437439046,1,32,1,-300,0,1,0,0,0,1
-100,2.85099149715825,1,32,1,50,0,1,0,0,1,0
0,3.87799632990209,-1,32,1,-100,0,1,0,1,0,0
200,4.04099604415387,-1,32,1,0,1,0,0,0,1,0
-150,2.26099725806853,1,32,1,200,0,1,0,0,1,0
-100,4.32499651050603,1,32,1,-150,0,1,0,0,1,0
-25,3.90099426818051,-1,32,1,-100,1,0,0,0,0,1
50,4.39399486541515,1,32,1,-25,0,1,0,0,0,1
200,3.51499440026237,-1,32,1,50,1,0,0,0,1,0
-150,3.39699865555303,1,32,1,200,0,1,0,0,1,0
-300,3.5599929219461,1,32,1,-150,0,1,0,0,1,0
25,3.9489940209387,-1,32,1,-300,1,0,0,0,1,0
0,4.48999439322506,1,32,1,25,1,0,0,1,0,0
300,4.12299689447536,-1,32,1,0,1,0,0,0,1,0
-50,3.91499208450114,1,32,1,300,0,1,0,0,1,0
100,3.93099192559748,-1,32,1,-50,1,0,0,0,1,0
0,4.95299320399499,-1,32,1,100,0,1,0,1,0,0
-200,5.01899243962544,1,32,1,0,0,1,0,0,1,0
150,3.4870009885999,-1,32,1,-200,1,0,0,0,1,0
100,3.79199518000678,-1,32,1,150,1,0,0,0,1,0
200,2.6969953050575,-1,32,1,-150,1,0,0,0,1,0
0,4.36399413632898,1,32,1,200,1,0,0,1,0,0
-100,3.69599743366416,-1,32,1,0,1,0,0,0,0,1
50,3.28599430835311,1,32,1,-100,0,1,0,0,0,1
-300,2.30499631833663,1,32,1,50,0,1,0,0,1,0
0,4.44099419164559,1,32,1,-300,1,0,0,1,0,0
-25,4.15299501943809,1,32,1,0,0,1,0,0,1,0
300,2.54299547159462,-1,32,1,-25,1,0,0,0,1,0
150,3.25899969255988,1,32,1,300,0,1,0,0,0,1
-200,3.18699596107035,1,32,1,150,0,1,0,0,1,0
-50,3.91699637329293,-1,32,1,-200,1,0,0,0,0,1
25,4.83999745547771,-1,32,1,-50,1,0,0,0,1,0
100,4.35499497699493,1,32,1,25,0,1,0,0,0,1
150,2.75999363446317,-1,32,1,100,1,0,0,0,1,0
-200,2.05500316381222,1,32,1,150,0,1,0,0,1,0
0,4.74300144708104,-1,32,1,-200,0,1,0,1,0,0
100,3.72999892794905,-1,32,1,0,1,0,0,0,1,0
-50,5.28499336254754,1,32,1,100,0,1,0,0,1,0
300,1.88399806141388,-1,32,1,-50,1,0,0,0,1,0
0,4.4980008282655,1,32,1,300,1,0,0,1,0,0
25,3.81499825727951,-1,32,1,0,1,0,0,0,1,0
-300,3.20199727284489,1,32,1,25,0,1,0,0,1,0
-150,4.15299689459789,1,32,1,-300,0,1,0,0,1,0
200,2.90599581765855,-1,32,1,-150,1,0,0,0,1,0
50,5.11900055861042,-1,32,1,200,1,0,0,0,1,0
-25,4.27899360776064,1,32,1,50,0,1,0,0,1,0
-100,2.85800000953896,1,32,1,-25,0,1,0,0,1,0
-150,4.01100098168536,1,32,1,-100,0,1,0,0,1,0
25,4.85899753916601,-1,32,2,100,1,0,0,0,1,0
-50,4.9619969534906,1,32,2,25,0,1,0,0,1,0
-200,4.31999244344479,1,32,2,-50,0,1,0,0,1,0
150,3.96400009190984,-1,32,2,-200,1,0,0,0,1,0
300,2.61499911869032,-1,32,2,150,1,0,0,0,1,0
-25,4.80000044894405,1,32,2,300,0,1,0,0,1,0
0,4.43999993825128,1,32,2,-25,1,0,0,1,0,0
-300,2.93499285984581,-1,32,2,0,1,0,0,0,0,1
50,5.34399189364922,1,32,2,-300,0,1,0,0,0,1
-100,5.36499120426743,-1,32,2,50,1,0,0,0,0,1
0,4.17199444413563,1,32,2,-100,1,0,0,1,0,0
200,2.86700109398953,-1,32,2,0,1,0,0,0,1,0
-150,1.88799348437897,1,32,2,200,0,1,0,0,1,0
-100,3.62399301362166,1,32,2,-150,0,1,0,0,1,0
-25,4.91300051283906,-1,32,2,-100,1,0,0,0,0,1
50,4.1779928002361,1,32,2,-25,0,1,0,0,0,1
200,4.78699125659477,1,32,2,50,0,1,0,0,0,1
-150,4.23899701297341,1,32,2,200,0,1,0,0,1,0
-300,4.68599696410092,1,32,2,-150,0,1,0,0,1,0
25,4.96999189484632,-1,32,2,-300,1,0,0,0,1,0
0,4.02499874163186,1,32,2,25,1,0,0,1,0,0
300,5.04499525332358,-1,32,2,0,1,0,0,0,1,0
-50,5.82099823463068,1,32,2,300,0,1,0,0,1,0
100,4.3329962179705,1,32,2,-50,0,1,0,0,0,1
0,4.97999408006581,-1,32,2,100,0,1,0,1,0,0
-200,3.17299115097558,1,32,2,0,0,1,0,0,1,0
150,2.86800094592763,-1,32,2,-200,1,0,0,0,1,0
100,4.42899168110307,1,32,2,150,0,1,0,0,0,1
200,2.65400446915737,-1,32,2,-150,1,0,0,0,1,0
0,4.94099939989974,1,32,2,200,1,0,0,1,0,0
-100,3.94700369585189,-1,32,2,0,1,0,0,0,0,1
50,3.79099928391224,-1,32,2,-100,1,0,0,0,1,0
-300,3.21100181389193,1,32,2,50,0,1,0,0,1,0
0,4.54599791562941,1,32,2,-300,1,0,0,1,0,0
-25,5.97000015831145,-1,32,2,0,1,0,0,0,0,1
300,2.32500447106577,-1,32,2,-25,1,0,0,0,1,0
150,3.66700644111552,-1,32,2,300,1,0,0,0,1,0
-200,2.62700455058075,1,32,2,150,0,1,0,0,1,0
-50,4.00100589203794,1,32,2,-200,0,1,0,0,1,0
25,3.81500291109114,-1,32,2,-50,1,0,0,0,1,0
100,3.98600363516744,-1,32,2,25,1,0,0,0,1,0
150,3.90200096607441,-1,32,2,100,1,0,0,0,1,0
-200,3.2740039347409,1,32,2,150,0,1,0,0,1,0
0,4.32500625729881,1,32,2,-200,1,0,0,1,0,0
100,3.63599949073978,-1,32,2,0,1,0,0,0,1,0
-50,4.61400184834201,-1,32,2,100,1,0,0,0,0,1
300,2.80300140070904,-1,32,2,-50,1,0,0,0,1,0
0,5.4529994940749,1,32,2,300,1,0,0,1,0,0
25,5.61899931276275,1,32,2,0,0,1,0,0,0,1
-300,3.52100100601092,1,32,2,25,0,1,0,0,1,0
-150,4.01100544631481,-1,32,2,-300,1,0,0,0,0,1
200,4.07700702465081,-1,32,2,-150,1,0,0,0,1,0
50,4.56800549852778,1,32,2,200,0,1,0,0,0,1
-25,4.92900452041795,-1,32,2,50,1,0,0,0,0,1
-100,5.53200013232708,1,32,2,-25,0,1,0,0,1,0
-150,3.82799788999546,-1,32,2,-100,1,0,0,0,0,1
25,6.20800549793785,1,32,3,100,0,1,0,0,0,1
-50,5.47200871539098,1,32,3,25,0,1,0,0,1,0
-200,5.7540007203861,1,32,3,-50,0,1,0,0,1,0
150,4.84200845015584,-1,32,3,-200,1,0,0,0,1,0
300,3.69900302839233,-1,32,3,150,1,0,0,0,1,0
-25,5.50400161230937,1,32,3,300,0,1,0,0,1,0
0,5.50700879406941,1,32,3,-25,1,0,0,1,0,0
-300,3.56800694418052,1,32,3,0,0,1,0,0,1,0
50,5.75600592613773,-1,32,3,-300,1,0,0,0,1,0
-100,5.78400826692814,-1,32,3,50,1,0,0,0,0,1
0,5.59100512552686,1,32,3,-100,1,0,0,1,0,0
200,3.89200853848888,-1,32,3,0,1,0,0,0,1,0
-150,6.62100169837504,1,32,3,200,0,1,0,0,1,0
-100,6.490005441432,1,32,3,-150,0,1,0,0,1,0
-25,7.04100388729421,-1,32,3,-100,1,0,0,0,0,1
50,5.6010055931838,1,32,3,-25,0,1,0,0,0,1
200,2.87000346577406,-1,32,3,50,1,0,0,0,1,0
-150,5.42900805115642,1,32,3,200,0,1,0,0,1,0
-300,3.11300755727279,1,32,3,-150,0,1,0,0,1,0
25,3.96400421893486,-1,32,3,-300,1,0,0,0,1,0
0,3.70200329828367,-1,32,3,25,0,1,0,1,0,0
300,5.22000513100647,-1,32,3,0,1,0,0,0,1,0
-50,7.88500347948138,1,32,3,300,0,1,0,0,1,0
100,4.88499947190576,-1,32,3,-50,1,0,0,0,1,0
0,5.44100715053355,1,32,3,100,1,0,0,1,0,0
-200,4.51500469518214,1,32,3,0,0,1,0,0,1,0
150,4.18800383830239,-1,32,3,-200,1,0,0,0,1,0
100,3.95200305640901,-1,32,3,150,1,0,0,0,1,0
200,2.86000140464603,-1,32,3,-150,1,0,0,0,1,0
0,4.31199931860465,1,32,3,200,1,0,0,1,0,0
-100,6.87799734890723,1,32,3,0,0,1,0,0,1,0
50,3.78100270652794,-1,32,3,-100,1,0,0,0,1,0
-300,4.54300146913738,1,32,3,50,0,1,0,0,1,0
0,5.20899440336507,-1,32,3,-300,0,1,0,1,0,0
-25,4.5720012389429,1,32,3,0,0,1,0,0,1,0
300,2.7159989615684,-1,32,3,-25,1,0,0,0,1,0
150,3.83200248455978,-1,32,3,300,1,0,0,0,1,0
-200,3.12300264311489,1,32,3,150,0,1,0,0,1,0
-50,5.57599677777762,1,32,3,-200,0,1,0,0,1,0
25,3.94900240099378,-1,32,3,-50,1,0,0,0,1,0
100,5.13199899959727,-1,32,3,25,1,0,0,0,1,0
150,4.50699634802731,1,32,3,100,0,1,0,0,0,1
-200,4.60299332714203,1,32,3,150,0,1,0,0,1,0
0,7.04600025594846,-1,32,3,-200,0,1,0,1,0,0
100,6.19199946916342,-1,32,3,0,1,0,0,0,1,0
-50,5.77699499488517,1,32,3,100,0,1,0,0,1,0
300,3.72500138545001,-1,32,3,-50,1,0,0,0,1,0
0,6.24499279689917,-1,32,3,300,0,1,0,1,0,0
25,5.12199705922831,-1,32,3,0,1,0,0,0,1,0
-300,4.60299349034176,1,32,3,25,0,1,0,0,1,0
-150,6.72999274980975,1,32,3,-300,0,1,0,0,1,0
200,2.75400102126878,-1,32,3,-150,1,0,0,0,1,0
50,7.23999864792859,-1,32,3,200,1,0,0,0,1,0
-25,4.14399983382464,1,32,3,50,0,1,0,0,1,0
-100,7.14999955511303,1,32,3,-25,0,1,0,0,1,0
-150,6.29299407100916,-1,32,3,-100,1,0,0,0,0,1
25,2.57000517344568,-1,33,1,100,1,0,0,0,1,0
-50,3.81400466835476,1,33,1,25,0,1,0,0,1,0
-200,1.77700462997018,1,33,1,-50,0,1,0,0,1,0
150,4.87800927841454,-1,33,1,-200,1,0,0,0,1,0
300,1.90600562751206,-1,33,1,150,1,0,0,0,1,0
-25,4.11700193106662,1,33,1,300,0,1,0,0,1,0
0,4.54700417303684,1,33,1,-25,0,1,0,1,0,0
-300,1.64500313043391,1,33,1,0,0,1,0,0,1,0
50,3.50200184607093,-1,33,1,-300,1,0,0,0,1,0
-100,2.37500966202788,1,33,1,50,0,1,0,0,1,0
0,3.77500860333384,1,33,1,-100,0,1,0,1,0,0
200,2.88100635540468,-1,33,1,0,1,0,0,0,1,0
-150,1.26500659382145,1,33,1,200,0,1,0,0,1,0
-100,2.73100902008446,1,33,1,-150,0,1,0,0,1,0
-25,4.39900223111908,-1,33,1,-100,1,0,0,0,0,1
50,3.75200989150471,1,33,1,-25,0,1,0,0,0,1
200,2.03500763166085,-1,33,1,50,1,0,0,0,1,0
-150,1.55500937044417,1,33,1,200,0,1,0,0,1,0
-300,1.02200870275556,-1,33,1,-150,1,0,0,0,0,1
25,2.76700845133746,-1,33,1,-300,1,0,0,0,1,0
0,3.11500846552372,1,33,1,25,0,1,0,1,0,0
300,1.42200902700279,-1,33,1,0,1,0,0,0,1,0
-50,3.10200390517275,1,33,1,300,0,1,0,0,1,0
100,2.96600127601414,-1,33,1,-50,1,0,0,0,1,0
0,2.63000017034938,1,33,1,100,0,1,0,1,0,0
-200,1.28800338077417,1,33,1,0,0,1,0,0,1,0
150,6.43900797247625,1,33,1,-200,0,1,0,0,0,1
100,2.19800217509328,-1,33,1,150,1,0,0,0,1,0
200,1.29400131142029,-1,33,1,-150,1,0,0,0,1,0
0,2.06499959397479,1,33,1,200,0,1,0,1,0,0
-100,4.70399706363969,1,33,1,0,0,1,0,0,1,0
50,2.17600053405477,-1,33,1,-100,1,0,0,0,1,0
-300,2.86199938214122,1,33,1,50,0,1,0,0,1,0
0,2.26599636614264,-1,33,1,-300,1,0,0,1,0,0
-25,3.37199842870177,1,33,1,0,0,1,0,0,1,0
300,2.2390033357151,-1,33,1,-25,1,0,0,0,1,0
150,2.36099659788306,-1,33,1,300,1,0,0,0,1,0
-200,1.06399685943325,1,33,1,150,0,1,0,0,1,0
-50,2.97699842023576,1,33,1,-200,0,1,0,0,1,0
25,4.28800223195867,1,33,1,-50,0,1,0,0,0,1
100,2.9249973119513,-1,33,1,25,1,0,0,0,1,0
150,2.42300080549467,-1,33,1,100,1,0,0,0,1,0
-200,1.0440041658876,1,33,1,150,0,1,0,0,1,0
0,2.92300490677007,1,33,1,-200,0,1,0,1,0,0
100,3.30099992930627,-1,33,1,0,1,0,0,0,1,0
-50,2.82000499820424,1,33,1,100,0,1,0,0,1,0
300,1.26600538659113,-1,33,1,-50,1,0,0,0,1,0
0,4.83999844205391,-1,33,1,300,1,0,0,1,0,0
25,3.75100505828595,1,33,1,0,0,1,0,0,0,1
-300,1.22100160360424,1,33,1,25,0,1,0,0,1,0
-150,0.989005679490219,1,33,1,-300,0,1,0,0,1,0
200,1.1020028533967,-1,33,1,-150,1,0,0,0,1,0
50,3.12999915135151,-1,33,1,200,1,0,0,0,1,0
-25,2.78099765324441,1,33,1,50,0,1,0,0,1,0
-100,2.3210023065767,1,33,1,-25,0,1,0,0,1,0
-150,4.2099978659171,1,33,1,-100,0,1,0,0,1,0
25,3.60900572145329,-1,33,2,100,1,0,0,0,1,0
-50,5.94900840282935,1,33,2,25,0,1,0,0,1,0
-200,2.16600367904175,1,33,2,-50,0,1,0,0,1,0
150,1.15700639819988,-1,33,2,-200,1,0,0,0,1,0
300,2.01500401711382,-1,33,2,150,1,0,0,0,1,0
-25,3.54500367880246,-1,33,2,300,1,0,0,0,0,1
0,3.1860013327605,1,33,2,-25,0,1,0,1,0,0
-300,2.71099951160431,1,33,2,0,0,1,0,0,1,0
50,2.42800900662405,-1,33,2,-300,1,0,0,0,1,0
-100,5.86000748122024,1,33,2,50,0,1,0,0,1,0
0,5.41400168526161,1,33,2,-100,0,1,0,1,0,0
200,3.33700337851042,1,33,2,0,0,1,0,0,0,1
-150,3.82000582790351,1,33,2,200,0,1,0,0,1,0
-100,3.45000089669338,1,33,2,-150,0,1,0,0,1,0
-25,4.649000651596,1,33,2,-100,0,1,0,0,1,0
50,4.19400599801884,-1,33,2,-25,1,0,0,0,1,0
200,2.08900047183124,-1,33,2,50,1,0,0,0,1,0
-150,7.34800267458195,1,33,2,200,0,1,0,0,1,0
-300,1.47400807774102,1,33,2,-150,0,1,0,0,1,0
25,4.73200517248915,-1,33,2,-300,1,0,0,0,1,0
0,6.05800059450121,1,33,2,25,0,1,0,1,0,0
300,2.11900269699254,-1,33,2,0,1,0,0,0,1,0
-50,4.53900103771593,1,33,2,300,0,1,0,0,1,0
100,1.57500041067397,-1,33,2,-50,1,0,0,0,1,0
0,4.5690008523452,1,33,2,100,0,1,0,1,0,0
-200,3.66800083220005,1,33,2,0,0,1,0,0,1,0
150,1.47100741267059,-1,33,2,-200,1,0,0,0,1,0
100,3.23800430489064,-1,33,2,150,1,0,0,0,1,0
200,4.10599619436107,-1,33,2,-150,1,0,0,0,1,0
0,4.78999614548957,-1,33,2,200,1,0,0,1,0,0
-100,1.17099959838379,1,33,2,0,0,1,0,0,1,0
50,3.88100016128737,-1,33,2,-100,1,0,0,0,1,0
-300,1.20700132894854,1,33,2,50,0,1,0,0,1,0
0,2.99000046015135,-1,33,2,-300,1,0,0,1,0,0
-25,4.042997808574,1,33,2,0,0,1,0,0,1,0
300,1.16499354589178,-1,33,2,-25,1,0,0,0,1,0
150,1.64999817610078,-1,33,2,300,1,0,0,0,1,0
-200,1.07900152456568,1,33,2,150,0,1,0,0,1,0
-50,3.83699426746171,1,33,2,-200,0,1,0,0,1,0
25,3.98799953889829,1,33,2,-50,0,1,0,0,0,1
100,2.0629944107568,-1,33,2,25,1,0,0,0,1,0
150,4.77300135004771,-1,33,2,100,1,0,0,0,1,0
-200,0.835995713830926,1,33,2,150,0,1,0,0,1,0
0,2.97499566424085,-1,33,2,-200,1,0,0,1,0,0
100,1.53700091183418,-1,33,2,0,1,0,0,0,1,0
-50,4.83100060367724,-1,33,2,100,1,0,0,0,0,1
300,1.94199928426679,-1,33,2,-50,1,0,0,0,1,0
0,2.95099341750029,-1,33,2,300,1,0,0,1,0,0
25,5.75900050747441,1,33,2,0,0,1,0,0,0,1
-300,1.67099346900068,1,33,2,25,0,1,0,0,1,0
-150,4.1829924677586,1,33,2,-300,0,1,0,0,1,0
200,1.2109968723089,-1,33,2,-150,1,0,0,0,1,0
50,2.34399323332036,-1,33,2,200,1,0,0,0,1,0
-25,5.20999662387476,-1,33,2,50,1,0,0,0,0,1
-100,2.41099313485756,-1,33,2,-25,1,0,0,0,0,1
-150,2.26299765575095,-1,33,2,-100,1,0,0,0,0,1
25,1.82400191831402,1,33,3,100,0,1,0,0,0,1
-50,2.91099552106607,-1,33,3,25,1,0,0,0,0,1
-200,2.46300235592935,-1,33,3,-50,1,0,0,0,0,1
150,1.31999916684435,-1,33,3,-200,1,0,0,0,1,0
300,2.11199869609118,-1,33,3,150,1,0,0,0,1,0
-25,4.05899812793359,1,33,3,300,0,1,0,0,1,0
0,3.18700340497162,1,33,3,-25,0,1,0,1,0,0
-300,1.71400138127501,1,33,3,0,0,1,0,0,1,0
50,2.39999811160669,-1,33,3,-300,1,0,0,0,1,0
-100,1.7819956786625,1,33,3,50,0,1,0,0,1,0
0,3.32299982463883,-1,33,3,-100,1,0,0,1,0,0
200,1.72200346183672,-1,33,3,0,1,0,0,0,1,0
-150,1.82799464619166,1,33,3,200,0,1,0,0,1,0
-100,4.18199373746029,1,33,3,-150,0,1,0,0,1,0
-25,5.11699746859085,-1,33,3,-100,1,0,0,0,0,1
50,3.2519949550624,-1,33,3,-25,1,0,0,0,1,0
200,2.19099401056883,-1,33,3,50,1,0,0,0,1,0
-150,0.89399600863544,1,33,3,200,0,1,0,0,1,0
-300,1.64599868225923,1,33,3,-150,0,1,0,0,1,0
25,4.59399691366707,-1,33,3,-300,1,0,0,0,1,0
0,3.79799518501386,-1,33,3,25,1,0,0,1,0,0
300,1.16600152301544,-1,33,3,0,1,0,0,0,1,0
